"","GAME_ID","TEAM_ID","TEAM_ABBREVIATION","PLAYER_ID","PLAYER_NAME","MIN","FGM","FGA","FG3M","FG3A","FTM","FTA","PF","PTS","STL","BLK","TO","OREB","DREB","AST","BLKA","PFD","POSS","SCREEN_ASSISTS","DEFLECTIONS","CHARGES_DRAWN","CONTESTED_SHOTS_2PT","CONTESTED_SHOTS_3PT","OFF_BOXOUTS","DEF_BOXOUTS","OFF_LOOSE_BALLS_RECOVERED","DEF_LOOSE_BALLS_RECOVERED","D_FGM","D_FGA","DRIVES","DIST_MILES_OFF","DIST_MILES_DEF","TOUCHES","PASSES_MADE","PASSES_RECEIVED","SECONDARY_AST","POTENTIAL_AST","FT_AST","OREB_CONTEST","OREB_CHANCES","DREB_CONTEST","DREB_CHANCES"
"567",22200021,1610612761,"TOR",1628384,"OG Anunoby",37.25,3,9,2,4,2,2,4,10,1,1,3,1,4,1,2,2,75,0,1,0,5,7,0,0,2,1,6,18,6,1.4,1.3,48,33,31,1,1,0,0,3,1,8
"568",22200021,1610612761,"TOR",1630567,"Scottie Barnes",35.8833333333333,7,14,1,2,2,2,2,17,2,1,3,2,5,3,2,2,71,1,2,0,8,4,0,0,1,0,9,18,5,1.4,1.3,61,43,40,0,6,1,1,4,1,9
"569",22200021,1610612761,"TOR",1627783,"Pascal Siakam",36.8,15,21,2,6,5,9,4,37,0,0,3,2,10,11,1,8,72,1,2,0,3,0,0,1,0,0,4,9,9,1.5,1.2,90,60,59,0,15,0,1,6,3,12
"570",22200021,1610612761,"TOR",1629018,"Gary Trent Jr.",35.9666666666667,6,16,2,7,0,0,0,14,1,0,0,0,1,0,3,1,75,0,3,0,1,2,0,0,0,0,4,10,8,1.5,1.2,33,15,29,0,0,0,0,0,0,1
"571",22200021,1610612761,"TOR",1627832,"Fred VanVleet",37.9333333333333,7,11,4,6,0,0,3,18,4,1,0,1,6,9,1,2,77,0,5,0,1,5,0,0,0,1,7,11,11,1.6,1.2,82,65,59,1,15,0,1,1,1,9
"572",22200021,1610612761,"TOR",1630173,"Precious Achiuwa",17.4833333333333,1,6,0,1,2,3,2,4,0,0,3,0,6,0,2,2,37,1,0,0,2,1,0,0,0,0,5,7,3,0.8,0.6,20,10,10,0,1,0,0,1,1,6
"573",22200021,1610612761,"TOR",1631132,"Christian Koloko",19.75,0,2,0,0,1,2,5,1,0,1,0,2,0,0,1,1,40,2,1,0,6,3,0,0,0,0,8,10,0,0.8,0.7,11,8,5,0,0,0,2,5,0,2
"574",22200021,1610612761,"TOR",1630625,"Dalano Banton",12.95,2,4,0,1,0,0,1,4,1,0,1,0,0,0,1,0,28,0,2,0,1,2,0,0,0,0,2,6,3,0.6,0.5,25,17,21,0,2,0,0,0,0,0
"575",22200021,1610612761,"TOR",201152,"Thaddeus Young",5.98333333333333,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,13,0,0,0,0,0,0,0,0,0,1,1,0,0.3,0.2,12,10,7,0,1,0,0,0,0,1
"582",22200021,1610612751,"BKN",201142,"Kevin Durant",35.45,8,18,3,9,8,10,2,27,0,2,5,1,4,6,0,6,71,1,2,0,3,5,0,0,1,0,7,14,12,1.3,1.1,63,35,53,0,10,1,0,3,0,5
"583",22200021,1610612751,"BKN",1626220,"Royce O'Neale",39.3166666666667,2,7,1,4,2,2,2,7,2,2,2,0,4,3,1,2,79,0,2,1,3,4,0,0,0,1,10,21,6,1.6,1.3,65,55,39,0,2,0,0,1,0,9
"584",22200021,1610612751,"BKN",1629651,"Nic Claxton",33.8333333333333,8,11,0,0,3,8,2,19,1,4,0,7,4,0,1,5,65,5,0,0,11,3,0,2,0,0,10,17,2,1.3,1.2,41,22,19,1,2,0,5,11,1,6
"585",22200021,1610612751,"BKN",202681,"Kyrie Irving",40.5666666666667,11,24,5,13,3,3,4,30,0,1,2,1,0,7,2,4,80,0,2,0,2,0,0,0,1,0,4,11,10,1.5,1.3,76,44,68,1,12,1,0,4,0,2
"586",22200021,1610612751,"BKN",1627732,"Ben Simmons",32.4833333333333,3,5,0,0,0,0,2,6,0,2,3,0,10,8,0,1,65,1,2,0,4,2,0,1,0,0,9,11,6,1.2,1,80,69,57,0,13,0,0,0,3,11
"587",22200021,1610612751,"BKN",203925,"Joe Harris",17.85,1,3,1,2,0,0,1,3,0,0,0,1,1,2,0,0,39,1,0,0,1,2,0,0,0,0,3,8,4,0.8,0.6,23,20,15,1,5,1,0,1,0,4
"588",22200021,1610612751,"BKN",1630549,"Day'Ron Sharpe",10.1833333333333,2,3,0,0,0,2,3,4,0,1,0,2,5,0,0,1,23,1,1,0,3,0,0,1,0,0,1,2,0,0.5,0.4,15,11,4,0,0,0,1,3,3,6
"589",22200021,1610612751,"BKN",201988,"Patty Mills",11.05,2,5,2,4,4,4,0,10,0,0,0,0,0,0,0,2,24,1,1,0,0,1,0,1,0,0,1,3,2,0.5,0.4,17,10,15,0,0,0,0,0,0,0
"590",22200021,1610612751,"BKN",202693,"Markieff Morris",19.2666666666667,1,4,1,3,0,0,3,3,0,1,1,1,3,0,0,0,37,0,2,0,2,2,0,1,0,0,1,5,0,0.6,0.6,17,13,9,0,0,0,0,2,0,5
"597",22200022,1610612738,"BOS",1627759,"Jaylen Brown",34.0166666666667,12,18,2,3,2,2,5,28,2,2,3,1,3,3,1,3,68,0,2,0,4,1,0,0,1,0,8,16,9,1.3,1.2,61,39,44,1,6,0,0,2,1,6
"598",22200022,1610612738,"BOS",1628369,"Jayson Tatum",36.7833333333333,10,22,2,7,7,7,1,29,1,2,2,2,3,4,1,3,73,1,1,0,2,1,0,0,1,0,6,9,10,1.4,1.1,80,47,56,0,5,0,0,3,1,6
"599",22200022,1610612738,"BOS",201143,"Al Horford",33.5,3,5,3,5,0,0,2,9,0,0,3,1,4,1,0,3,67,1,0,0,11,3,0,0,0,0,7,18,0,1.1,1,37,28,24,0,4,1,1,2,2,9
"600",22200022,1610612738,"BOS",1628401,"Derrick White",24.65,2,5,2,4,4,4,4,10,0,3,1,0,7,1,1,3,48,0,0,0,8,2,0,0,0,0,6,12,3,0.9,0.9,43,36,31,1,2,0,0,0,2,7
"601",22200022,1610612738,"BOS",203935,"Marcus Smart",33.3833333333333,4,9,0,4,0,0,2,8,0,0,5,1,4,3,0,3,67,2,1,0,0,2,0,1,0,0,4,9,9,1.1,1,66,48,57,1,8,0,0,2,0,9
"602",22200022,1610612738,"BOS",1629684,"Grant Williams",25.4,4,6,2,4,0,0,1,10,0,2,1,1,6,2,0,1,51,1,0,0,4,1,0,0,0,1,5,9,3,1,0.8,37,27,20,0,3,0,1,1,0,8
"603",22200022,1610612738,"BOS",203943,"Noah Vonleh",14.5,2,2,0,0,0,0,4,4,0,2,2,3,2,0,0,0,29,2,0,0,6,2,1,0,2,0,3,9,1,0.6,0.5,16,14,4,0,0,0,3,4,0,3
"604",22200022,1610612738,"BOS",1630573,"Sam Hauser",12.9166666666667,2,3,2,3,0,0,2,6,1,0,0,0,0,0,0,1,25,0,0,0,2,1,0,0,0,1,2,5,1,0.5,0.5,10,6,8,0,0,0,0,0,0,0
"605",22200022,1610612738,"BOS",1627763,"Malcolm Brogdon",24.85,2,9,1,3,2,2,2,7,0,0,2,3,2,3,0,1,50,0,2,0,1,2,0,0,0,0,1,7,10,1,0.7,60,48,49,1,6,0,1,3,1,6
"612",22200022,1610612748,"MIA",202710,"Jimmy Butler",40.1333333333333,9,17,0,1,0,0,0,18,1,0,0,3,4,5,1,3,80,1,3,0,2,1,0,0,0,0,9,16,13,1.5,1.4,67,47,49,0,7,0,3,8,1,5
"613",22200022,1610612748,"MIA",1628997,"Caleb Martin",28.7666666666667,2,7,0,1,0,0,2,4,1,0,0,3,4,0,2,1,57,0,2,0,5,1,0,0,1,0,10,15,2,1.3,1,31,22,20,1,1,0,0,7,1,6
"614",22200022,1610612748,"MIA",1628389,"Bam Adebayo",34.8666666666667,8,11,0,0,3,4,4,19,2,0,5,3,5,5,0,4,67,12,1,0,10,3,0,0,3,0,8,17,1,1.2,1.1,56,40,39,1,4,1,2,6,0,7
"615",22200022,1610612748,"MIA",1629639,"Tyler Herro",36.1,10,21,2,6,3,3,3,25,0,2,1,0,6,3,3,2,72,0,0,0,5,3,0,1,0,0,7,15,15,1.5,1.3,61,36,48,2,4,0,0,3,3,8
"616",22200022,1610612748,"MIA",200768,"Kyle Lowry",33.3833333333333,4,13,3,7,6,8,3,17,3,1,0,1,3,6,3,8,65,2,3,0,2,2,0,0,0,1,2,7,12,1.2,1,75,55,53,0,13,0,1,4,0,6
"617",22200022,1610612748,"MIA",203473,"Dewayne Dedmon",8.71666666666667,1,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,17,1,1,0,0,2,0,1,0,0,3,4,0,0.3,0.3,10,7,7,0,0,0,0,0,0,0
"618",22200022,1610612748,"MIA",1629622,"Max Strus",23.4,1,5,0,3,0,0,1,2,0,0,1,0,1,1,1,2,48,0,0,0,3,3,0,1,0,0,6,9,2,1,0.9,28,23,14,0,1,0,0,1,0,2
"619",22200022,1610612748,"MIA",1629216,"Gabe Vincent",24.1,7,13,3,5,0,0,3,17,1,0,2,0,0,2,0,2,48,0,0,0,2,4,0,0,0,0,6,12,8,1,0.8,52,35,36,0,5,1,0,0,0,0
"620",22200022,1610612748,"MIA",1629130,"Duncan Robinson",6.11666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,12,0,0,0,0,0,0,0,0,0,1,1,0,0.3,0.2,6,6,4,1,2,0,0,1,0,1
"621",22200022,1610612748,"MIA",1629312,"Haywood Highsmith",4.41666666666667,0,2,0,2,0,0,0,0,0,0,0,0,2,0,1,0,12,0,0,0,0,1,0,1,0,0,1,2,0,0.2,0.2,9,6,7,0,1,0,0,1,0,2
"625",22200023,1610612765,"DET",1630180,"Saddiq Bey",32.9833333333333,9,15,4,8,4,4,1,26,1,1,2,1,6,0,0,3,72,0,1,0,5,2,0,1,0,0,5,13,7,1.4,1.2,56,35,38,0,4,0,1,2,3,6
"626",22200023,1610612765,"DET",202711,"Bojan Bogdanovic",26.0333333333333,7,9,1,2,3,4,0,18,0,0,1,0,4,1,1,5,58,0,0,0,2,2,0,2,1,0,2,11,7,1.1,0.9,31,19,20,0,1,0,0,2,1,6
"627",22200023,1610612765,"DET",1630191,"Isaiah Stewart",30.3333333333333,3,9,1,6,1,4,3,8,1,1,1,2,8,1,0,3,65,4,3,0,4,6,1,5,0,0,10,15,1,1.3,1,55,43,25,0,3,0,1,3,4,18
"628",22200023,1610612765,"DET",1630595,"Cade Cunningham",32.45,6,16,1,6,2,4,3,15,2,0,4,4,4,7,2,2,71,2,4,0,2,3,1,0,0,1,8,12,16,1.3,1.1,85,56,70,0,14,0,3,4,0,4
"629",22200023,1610612765,"DET",1631093,"Jaden Ivey",29.0666666666667,6,12,1,4,4,4,4,17,0,0,4,1,1,9,1,5,62,0,0,0,2,3,0,0,1,0,4,7,12,1.3,1,49,27,41,0,9,0,0,4,0,2
"630",22200023,1610612765,"DET",1631105,"Jalen Duren",22.6666666666667,4,8,0,1,0,1,4,8,1,0,1,3,7,0,0,2,49,2,1,0,5,5,0,1,0,2,6,12,0,0.9,0.9,33,25,16,0,2,1,2,11,1,10
"631",22200023,1610612765,"DET",1630165,"Killian Hayes",17.5166666666667,0,5,0,3,1,2,4,1,0,0,1,0,1,5,1,1,41,0,4,0,0,2,0,0,0,0,8,12,6,0.7,0.7,34,28,25,0,9,0,0,0,0,3
"632",22200023,1610612765,"DET",1628995,"Kevin Knox II",11.3666666666667,1,6,0,3,0,0,0,2,0,0,0,1,1,0,1,0,26,0,0,0,2,0,1,0,0,0,2,3,1,0.5,0.4,15,9,10,0,0,0,0,3,0,3
"633",22200023,1610612765,"DET",202709,"Cory Joseph",12.3166666666667,0,1,0,0,0,0,1,0,0,0,1,1,1,3,0,0,28,0,1,0,4,1,0,0,1,0,5,8,2,0.5,0.4,21,18,19,0,6,0,0,1,0,4
"634",22200023,1610612765,"DET",1628977,"Hamidou Diallo",15.0166666666667,1,5,0,0,2,7,1,4,1,0,0,0,2,0,0,4,35,1,1,0,0,1,0,0,0,0,0,3,3,0.7,0.5,27,19,13,0,1,0,0,0,0,1
"635",22200023,1610612765,"DET",1630296,"Braxton Key",4.65,1,1,0,0,2,2,0,4,0,0,0,0,0,0,0,1,10,0,0,0,1,0,0,0,0,0,0,1,0,0.2,0.2,7,5,5,0,1,0,0,0,0,0
"636",22200023,1610612765,"DET",203585,"Rodney McGruder",4.65,1,3,1,3,0,0,0,3,0,0,0,0,1,0,0,0,10,0,0,0,0,2,0,0,0,0,3,4,1,0.2,0.2,6,3,5,0,0,0,0,1,0,1
"637",22200023,1610612765,"DET",1631205,"Buddy Boeheim",0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"639",22200023,1610612752,"NYK",1629628,"RJ Barrett",27.6,8,15,0,3,2,2,2,18,0,1,1,0,3,4,0,2,60,0,2,0,2,3,0,0,0,2,7,12,8,1.2,1,45,29,31,0,7,1,0,1,0,5
"640",22200023,1610612752,"NYK",203944,"Julius Randle",25.45,5,12,2,3,3,4,2,15,0,0,0,1,5,0,2,2,57,0,0,0,1,3,0,0,2,0,6,11,6,1,0.9,48,33,32,0,5,1,0,3,0,5
"641",22200023,1610612752,"NYK",1629011,"Mitchell Robinson",23.4166666666667,3,3,0,0,2,4,2,8,0,2,2,4,1,1,0,3,51,3,0,0,5,2,1,2,0,0,6,10,0,0.9,0.9,23,16,10,0,1,0,3,6,0,2
"642",22200023,1610612752,"NYK",1628973,"Jalen Brunson",28.3666666666667,6,11,2,4,3,5,2,17,1,0,0,0,2,6,0,9,63,0,3,1,1,7,0,0,0,0,8,15,17,1.3,1,72,57,60,1,9,1,0,1,0,7
"643",22200023,1610612752,"NYK",203095,"Evan Fournier",19.95,3,8,2,5,0,0,4,8,1,1,1,0,1,2,0,0,43,0,2,0,2,0,0,2,0,0,3,5,3,0.9,0.7,29,18,21,0,3,0,0,0,0,3
"644",22200023,1610612752,"NYK",1628392,"Isaiah Hartenstein",21.1666666666667,2,4,1,2,1,2,4,6,2,1,1,4,7,0,0,1,46,5,2,0,4,3,0,10,0,1,5,15,0,0.9,0.8,46,41,22,1,4,0,4,7,3,11
"645",22200023,1610612752,"NYK",1629629,"Cam Reddish",18.5833333333333,3,8,0,2,0,0,3,6,0,0,2,0,4,0,0,0,40,0,3,0,1,0,0,0,0,1,0,2,5,0.8,0.7,19,8,14,0,1,0,0,0,1,5
"646",22200023,1610612752,"NYK",1630193,"Immanuel Quickley",27.1,8,14,3,8,1,1,2,20,0,0,3,1,6,7,0,2,58,1,3,0,5,1,0,0,0,2,4,9,9,1.1,0.9,50,32,41,1,9,0,0,1,1,8
"647",22200023,1610612752,"NYK",1630167,"Obi Toppin",20.7333333333333,7,12,2,5,0,0,1,16,0,1,0,1,3,3,0,0,43,0,0,0,2,4,0,0,2,1,3,9,2,0.9,0.8,32,20,24,0,5,0,0,1,1,5
"648",22200023,1610612752,"NYK",201565,"Derrick Rose",16.2166666666667,4,6,3,4,2,2,2,13,0,0,2,0,3,6,0,1,34,0,0,0,4,0,0,0,1,1,2,5,6,0.6,0.6,36,27,29,0,7,0,0,0,0,4
"649",22200023,1610612752,"NYK",1630540,"Miles McBride",3.41666666666667,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,8,0,0,0,0,2,0,0,0,0,0,2,1,0.1,0.1,5,4,5,0,0,0,0,0,0,0
"650",22200023,1610612752,"NYK",1630579,"Jericho Sims",3.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,1,0,0,0,1,1,2,0,0.2,0.1,9,9,6,0,2,0,0,0,0,3
"651",22200023,1610612752,"NYK",1627853,"Ryan Arcidiacono",1.81666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0.1,1,1,1,0,1,0,0,0,0,0
"652",22200023,1610612752,"NYK",1629004,"Svi Mykhailiuk",1.81666666666667,1,1,1,1,0,0,0,3,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,5,4,2,0,0,0,0,1,1,2
"653",22200023,1610612752,"NYK",1631211,"Trevor Keels",0.95,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1
"654",22200024,1610612763,"MEM",1630217,"Desmond Bane",33.25,3,16,3,10,5,5,2,14,2,0,3,2,4,7,2,4,74,0,4,0,2,6,0,0,0,0,8,14,7,1.4,1.1,66,44,51,1,11,1,1,5,1,8
"655",22200024,1610612763,"MEM",1630583,"Santi Aldama",31.0166666666667,3,11,0,3,2,4,1,8,1,3,1,4,5,3,1,3,64,0,2,0,6,4,0,1,0,0,6,17,6,1.3,1.2,44,27,22,0,3,1,1,8,1,10
"656",22200024,1610612763,"MEM",203500,"Steven Adams",33.2333333333333,3,4,0,0,0,2,5,6,0,2,0,2,7,2,0,2,69,9,4,0,13,1,0,1,0,0,13,31,1,1.1,1.2,34,28,14,0,1,1,2,11,4,9
"657",22200024,1610612763,"MEM",1629723,"John Konchar",30.25,7,11,3,6,0,0,1,17,3,1,0,2,3,0,0,1,63,0,5,0,3,4,0,0,0,0,8,13,0,1.2,1.2,39,27,17,1,3,1,1,3,0,5
"658",22200024,1610612763,"MEM",1629630,"Ja Morant",31.2333333333333,17,26,5,6,10,13,2,49,1,2,3,3,1,8,2,7,65,0,3,0,2,3,0,0,4,1,4,10,29,1.2,1.1,78,42,65,0,14,1,2,7,1,4
"659",22200024,1610612763,"MEM",1626145,"Tyus Jones",21.8666666666667,4,13,3,7,0,0,0,11,0,0,0,0,4,4,0,2,49,0,0,1,0,1,0,0,0,0,1,2,6,0.9,0.7,54,39,48,1,12,0,0,1,0,7
"660",22200024,1610612763,"MEM",1630214,"Xavier Tillman",6.65,0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,0,16,0,0,0,3,0,0,0,0,1,3,4,0,0.3,0.2,13,11,5,1,1,0,0,1,0,1
"661",22200024,1610612763,"MEM",1629634,"Brandon Clarke",14.7666666666667,1,2,0,0,2,4,2,4,0,1,2,1,3,2,0,2,33,2,2,0,2,1,0,2,1,0,2,5,1,0.7,0.5,21,15,11,0,3,0,1,6,2,5
"662",22200024,1610612763,"MEM",1631223,"David Roddy",22.55,3,6,2,5,0,0,4,8,1,0,2,0,2,0,0,0,49,0,2,0,2,8,0,1,0,0,6,13,2,0.9,0.8,18,10,12,0,2,1,0,0,0,4
"663",22200024,1610612763,"MEM",1631222,"Jake LaRavia",15.1666666666667,4,7,3,4,1,1,3,12,0,1,1,2,3,0,1,1,33,0,2,0,2,2,0,2,0,0,3,6,3,0.7,0.6,26,17,15,0,1,0,0,5,1,4
"667",22200024,1610612745,"HOU",201569,"Eric Gordon",35.75,5,12,2,5,5,7,2,17,0,0,4,1,3,4,1,3,77,0,1,0,0,0,0,0,1,0,3,5,12,1.3,1.1,58,39,52,1,9,1,0,3,1,5
"668",22200024,1610612745,"HOU",1631095,"Jabari Smith Jr.",34.5833333333333,3,14,2,8,2,2,5,10,0,2,0,1,0,1,1,1,71,0,0,0,10,2,0,0,0,0,10,20,3,1.3,1.2,51,35,29,0,1,1,1,3,0,7
"669",22200024,1610612745,"HOU",1628981,"Bruno Fernando",11.7666666666667,2,3,0,0,0,0,3,4,1,0,1,2,2,2,0,0,26,6,1,0,4,0,0,1,0,0,6,6,0,0.5,0.4,26,22,15,0,2,0,1,2,0,3
"670",22200024,1610612745,"HOU",1630224,"Jalen Green",35.1666666666667,13,21,4,5,3,4,1,33,1,0,2,0,5,2,3,3,76,0,7,0,2,4,0,0,0,1,2,11,12,1.5,1.2,61,36,47,0,5,0,0,2,1,7
"671",22200024,1610612745,"HOU",1629645,"Kevin Porter Jr.",35.1666666666667,6,16,4,8,2,4,4,18,0,0,3,2,3,4,2,4,76,0,1,0,2,6,0,0,0,0,8,17,12,1.5,1.2,82,56,63,0,10,0,0,5,2,7
"672",22200024,1610612745,"HOU",1631106,"Tari Eason",19.5166666666667,2,6,1,2,1,1,1,6,0,1,0,1,6,1,1,1,44,0,1,0,3,3,0,2,0,1,2,7,2,0.8,0.7,27,20,10,0,2,0,1,2,3,10
"673",22200024,1610612745,"HOU",1630231,"KJ Martin",24.7833333333333,3,5,1,2,1,2,2,8,1,1,3,1,4,3,0,1,52,0,2,0,5,5,0,0,0,0,5,12,1,0.9,0.8,26,17,17,0,3,0,1,3,2,4
"674",22200024,1610612745,"HOU",1630578,"Alperen Sengun",27,9,13,1,2,4,10,3,23,1,2,1,5,7,1,2,7,60,2,0,0,9,1,1,4,1,0,3,13,6,1,0.9,44,26,26,0,4,0,2,12,4,16
"675",22200024,1610612745,"HOU",1629726,"Garrison Mathews",12.8333333333333,1,2,1,2,0,0,1,3,0,0,0,0,1,0,0,1,27,0,0,0,1,2,0,0,0,0,1,7,0,0.5,0.5,13,11,6,0,0,0,0,0,0,1
"676",22200024,1610612745,"HOU",1630528,"Josh Christopher",3.43333333333333,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,0,2,0,0,1,0,0,0,0,3,3,0,0.2,0.1,11,10,7,0,2,0,0,2,0,2
"681",22200025,1610612762,"UTA",1628374,"Lauri Markkanen",39.1333333333333,10,23,2,10,2,2,1,24,0,1,1,5,8,5,1,2,82,0,0,0,13,3,1,0,0,0,6,22,8,1.6,1.3,66,40,37,0,7,0,4,8,3,12
"682",22200025,1610612762,"UTA",203482,"Kelly Olynyk",34.5833333333333,8,14,5,6,0,0,6,21,4,1,4,1,2,3,2,3,73,4,4,0,4,2,0,0,0,0,8,19,7,1.5,1.1,73,54,44,0,3,0,1,4,1,5
"683",22200025,1610612762,"UTA",1629020,"Jarred Vanderbilt",24.8666666666667,2,5,0,0,0,2,5,4,4,0,3,4,10,4,0,1,51,2,5,0,6,1,0,2,1,2,5,14,0,1,0.8,41,33,21,0,7,0,2,7,3,13
"684",22200025,1610612762,"UTA",203903,"Jordan Clarkson",34.8833333333333,10,17,7,12,2,2,1,29,0,1,2,2,3,6,0,1,72,0,2,0,3,1,0,0,1,0,3,6,13,1.5,1.1,56,34,46,1,12,0,0,4,0,10
"685",22200025,1610612762,"UTA",201144,"Mike Conley",36.2166666666667,4,15,3,9,1,2,5,12,2,0,1,1,2,11,0,3,77,1,1,0,5,1,0,0,0,2,8,14,11,1.4,1.2,87,68,75,4,19,2,0,2,0,7
"686",22200025,1610612762,"UTA",1631117,"Walker Kessler",17.7,2,3,0,0,2,3,1,6,0,4,1,3,2,2,0,3,41,2,0,0,10,4,0,1,0,0,5,10,0,0.8,0.6,18,13,12,0,2,0,0,6,2,6
"687",22200025,1610612762,"UTA",1629012,"Collin Sexton",19.3166666666667,2,6,0,0,7,8,1,11,0,0,0,2,1,4,2,5,45,0,1,0,0,4,0,0,1,1,5,10,7,0.8,0.6,45,33,35,0,9,0,1,4,0,2
"688",22200025,1610612762,"UTA",200752,"Rudy Gay",13.9333333333333,1,4,0,2,0,2,1,2,0,1,1,0,3,1,0,2,33,0,0,0,3,0,0,1,0,0,2,6,1,0.6,0.5,20,14,11,0,1,0,0,1,0,5
"689",22200025,1610612762,"UTA",1627736,"Malik Beasley",29.95,6,16,3,9,0,0,0,15,0,0,0,0,3,1,1,1,63,1,1,0,1,4,0,0,0,0,5,11,3,1.2,1,41,24,31,0,2,0,0,1,0,4
"690",22200025,1610612762,"UTA",1629659,"Talen Horton-Tucker",14.4166666666667,4,8,0,2,0,0,2,8,1,0,0,1,1,2,1,1,34,0,2,0,1,2,0,0,1,0,3,6,5,0.6,0.5,25,16,17,0,3,1,1,2,0,2
"696",22200025,1610612750,"MIN",1630183,"Jaden McDaniels",38.75,4,7,0,1,2,2,3,10,0,1,0,1,3,0,0,2,79,0,1,0,2,6,0,2,0,1,7,15,4,1.5,1.5,39,32,18,0,4,0,0,4,2,5
"697",22200025,1610612750,"MIN",1626157,"Karl-Anthony Towns",33.3333333333333,9,25,2,6,7,8,5,27,0,0,5,4,4,2,1,9,71,0,0,0,2,3,0,1,0,0,7,14,10,1.1,1.2,60,24,42,0,3,1,4,5,2,14
"698",22200025,1610612750,"MIN",203497,"Rudy Gobert",37.8,4,10,0,0,1,3,3,9,1,2,4,10,13,0,2,5,77,10,1,0,9,3,4,2,0,0,10,21,0,1.4,1.3,56,41,24,0,2,0,9,20,4,25
"699",22200025,1610612750,"MIN",1630162,"Anthony Edwards",41.2666666666667,12,23,3,9,3,5,0,30,0,1,5,1,4,2,2,3,89,0,1,0,5,8,0,0,0,0,6,14,17,1.5,1.4,65,33,46,1,4,0,0,3,0,9
"700",22200025,1610612750,"MIN",1626156,"D'Angelo Russell",39.4166666666667,8,17,3,8,4,4,0,23,2,1,3,1,4,7,1,3,83,0,2,0,1,7,0,0,0,1,9,19,4,1.5,1.3,99,69,79,0,13,1,1,3,2,9
"701",22200025,1610612750,"MIN",203937,"Kyle Anderson",0.633333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"702",22200025,1610612750,"MIN",1629162,"Jordan McLaughlin",15.0333333333333,2,3,1,2,0,0,1,5,0,0,1,0,4,4,0,0,36,0,0,0,4,2,0,0,0,0,1,9,3,0.7,0.6,34,30,29,0,8,1,0,0,1,5
"703",22200025,1610612750,"MIN",1627752,"Taurean Prince",18.4,2,4,0,1,0,0,3,4,0,0,0,2,4,1,0,0,44,0,1,0,2,0,1,0,0,0,1,5,2,0.7,0.7,21,17,9,0,2,0,0,4,1,5
"704",22200025,1610612750,"MIN",1629669,"Jaylen Nowell",19.6333333333333,8,14,2,5,0,1,4,18,1,0,0,1,1,3,0,1,46,0,3,0,3,5,0,0,0,0,6,12,5,0.8,0.8,29,14,22,0,6,0,1,1,1,1
"705",22200025,1610612750,"MIN",203085,"Austin Rivers",8.46666666666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,19,0,0,0,1,2,0,0,0,0,1,4,0,0.3,0.3,8,7,4,0,0,0,0,1,0,2
"706",22200025,1610612750,"MIN",1629675,"Naz Reid",9.31666666666667,0,3,0,1,0,0,2,0,1,2,1,1,1,1,1,0,21,2,0,0,2,0,0,0,0,1,2,3,1,0.4,0.4,14,11,7,0,1,0,0,3,0,2
"707",22200025,1610612750,"MIN",1627854,"Bryn Forbes",2.95,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,1,1,0.2,0.1,3,3,1,0,0,0,0,0,0,0
"711",22200026,1610612743,"DEN",1629008,"Michael Porter Jr.",27.8833333333333,6,12,5,10,0,0,5,17,1,1,0,0,6,1,0,0,62,0,1,0,4,1,0,0,0,0,6,14,1,1.1,1,39,25,27,0,3,0,0,3,2,8
"712",22200026,1610612743,"DEN",203932,"Aaron Gordon",28.7833333333333,5,12,0,6,0,0,1,10,0,0,3,1,2,3,1,1,64,0,2,0,1,3,0,0,0,0,6,10,3,1.1,1,40,25,30,0,4,1,1,4,2,7
"713",22200026,1610612743,"DEN",203999,"Nikola Jokic",34.4,7,13,1,2,11,11,4,26,0,0,5,3,9,10,1,10,77,5,4,0,6,3,1,2,0,0,6,15,5,1.4,1.1,107,80,69,0,16,0,3,6,5,14
