"","PLAYER_NAME","MP","TS.","eFG.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","ORtg","DRtg","BPM","GAME_ID","DATE","TEAM_ABBREVIATION","PTS"
"12840","De'Andre Hunter","35:14",".698",".654",".154",".231","6.1","4.8","5.3","8.2","2.8","0.0","0.0","18.3","147","115","5.7",22200604,"2023-01-08","ATL",20
"12841","Dejounte Murray","37:23",".444",".444",".167",".000","2.9","9.0","6.3","15.2","1.3","0.0","10.0","24.0","90","116","-6.0",22200604,"2023-01-08","ATL",16
"12842","Frank Kaminsky","11:14",".532",".500",".000","2.000","19.0","22.5","20.9","10.8","0.0","0.0","0.0","15.0","138","109","-1.3",22200604,"2023-01-08","ATL",4
"12843","Jalen Johnson","15:20",".945","1.000",".500",".333","0.0","22.0","12.3","0.0","6.5","4.8","12.7","23.1","146","93","19.8",22200604,"2023-01-08","ATL",13
"12844","John Collins","30:53",".650",".650",".300",".000","0.0","24.5","13.7","0.0","0.0","7.2","0.0","14.6","125","105","1.4",22200604,"2023-01-08","ATL",13
"12845","Onyeka Okongwu","34:35",".363",".333",".000",".333","6.2","17.0","12.2","6.7","0.0","6.4","12.7","10.2","90","110","-5.4",22200604,"2023-01-08","ATL",5
"12846","Trae Young","34:30",".716",".618",".353",".529","0.0","4.9","2.7","35.4","1.4","0.0","16.0","32.5","129","118","7.6",22200604,"2023-01-08","ATL",30
"12847","Ivica Zubac","37:39",".730",".667",".000",".667","17.9","28.3","22.5","13.0","0.0","2.0","14.7","14.5","145","115","3.3",22200604,"2023-01-08","LAC",17
"12848","John Wall","21:53",".313",".313",".375",".000","0.0","9.7","4.3","33.6","0.0","3.5","20.0","18.3","78","117","-8.9",22200604,"2023-01-08","LAC",5
"12849","Kawhi Leonard","38:26",".529",".435",".174",".435","4.4","13.9","8.6","19.4","2.6","0.0","0.0","28.6","130","114","7.7",22200604,"2023-01-08","LAC",29
"12850","Marcus Morris Sr.","29:56",".469",".469",".625",".000","0.0","21.4","9.4","11.7","3.3","2.5","11.1","24.1","93","109","0.0",22200604,"2023-01-08","LAC",15
"12851","Moses Brown","9:41",".508",".571",".000",".286","17.4","88.1","48.6","0.0","0.0","7.9","11.3","36.8","93","100","2.9",22200604,"2023-01-08","LAC",8
"12852","Nicolas Batum","28:47",".436",".417",".833",".333","2.9","14.8","8.2","14.9","0.0","2.6","22.5","12.4","88","117","-7.3",22200604,"2023-01-08","LAC",6
"12853","Norman Powell","31:13",".424",".308",".385",".615","2.7","6.8","4.5","19.0","0.0","0.0","5.7","22.5","106","121","-4.9",22200604,"2023-01-08","LAC",14
"12854","Reggie Jackson","7:40",".000",".000",".500",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.5","0","122","-20.0",22200604,"2023-01-08","LAC",0
"12855","Terance Mann","34:45",".568",".500",".182",".273","17.0","3.1","10.8","18.4","2.8","0.0","7.5","15.4","138","115","5.5",22200604,"2023-01-08","LAC",14
"12856","CJ McCollum","30:42",".719",".667",".381",".286","3.7","16.0","9.7","5.2","3.1","3.3","7.8","34.7","138","107","11.4",22200605,"2023-01-09","NOP",34
"12857","Dereon Seabron","2:32",".333",".333",".000",".000","45.1","0.0","23.4","0.0","0.0","0.0","0.0","49.2","95","118","-25.5",22200605,"2023-01-09","NOP",2
"12858","Devonte' Graham","17:31",".814",".800",".800",".800","0.0","7.0","3.4","40.3","2.7","5.7","0.0","16.0","185","107","19.3",22200605,"2023-01-09","NOP",11
"12859","Dyson Daniels","19:28",".667",".667",".333",".000","5.9","31.6","18.3","11.2","0.0","5.1","0.0","6.4","162","110","1.2",22200605,"2023-01-09","NOP",4
"12860","Garrett Temple","2:32","1.500","1.500","1.000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.4","300","119","31.2",22200605,"2023-01-09","NOP",3
"12861","Herbert Jones","12:31",".665",".500",".000","2.000","0.0","0.0","0.0","0.0","3.8","0.0","0.0","12.5","147","110","-0.6",22200605,"2023-01-09","NOP",5
"12862","Jaxson Hayes","17:35",".615",".750",".000",".500","6.5","21.0","13.5","0.0","0.0","0.0","0.0","11.5","128","116","-4.0",22200605,"2023-01-09","NOP",6
"12863","Jonas Valanciunas","28:15",".729",".667",".000",".533","16.2","34.9","25.2","5.3","0.0","0.0","13.9","31.6","135","113","1.3",22200605,"2023-01-09","NOP",27
"12864","Jose Alvarado","24:24",".850",".800",".400",".400","4.7","15.1","9.7","22.8","1.9","0.0","14.5","11.7","164","112","7.3",22200605,"2023-01-09","NOP",10
"12865","Kira Lewis Jr.","2:32","","","","","0.0","48.6","23.4","0.0","0.0","0.0","100.0","16.4","0","111","-23.5",22200605,"2023-01-09","NOP",0
"12866","Larry Nance Jr.","25:36",".500",".500",".000",".000","8.9","19.2","13.9","13.0","3.7","3.9","0.0","9.7","137","104","3.9",22200605,"2023-01-09","NOP",6
"12867","Naji Marshall","33:41",".425",".395",".263",".263","3.4","7.3","5.3","14.6","1.4","0.0","4.5","27.4","101","114","-6.3",22200605,"2023-01-09","NOP",18
"12868","Trey Murphy III","22:40",".333",".333",".556",".000","0.0","5.4","2.6","9.9","2.1","4.4","10.0","18.3","77","110","-8.1",22200605,"2023-01-09","NOP",6
"12869","Anthony Gill","4:35",".500",".500",".500",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.1","97","137","-8.1",22200605,"2023-01-09","WAS",2
"12870","Corey Kispert","33:53",".660",".625",".833",".167","0.0","16.9","8.7","4.1","1.4","0.0","18.9","20.5","102","129","-1.9",22200605,"2023-01-09","WAS",17
"12871","Daniel Gafford","23:18",".838",".833",".000",".667","5.3","14.7","10.2","13.0","0.0","0.0","0.0","14.5","177","133","3.6",22200605,"2023-01-09","WAS",13
"12872","Delon Wright","16:54",".500",".500",".500",".000","0.0","0.0","0.0","23.5","5.6","0.0","33.3","15.5","87","124","-3.7",22200605,"2023-01-09","WAS",4
"12873","Deni Avdija","21:43",".291",".333",".333",".333","5.7","15.8","10.9","17.6","0.0","0.0","0.0","13.8","90","133","-7.4",22200605,"2023-01-09","WAS",4
"12874","Jordan Goodwin","17:25","1.064","1.500","1.000","2.000","0.0","6.6","3.4","28.1","5.4","0.0","61.5","12.2","98","123","2.1",22200605,"2023-01-09","WAS",4
"12875","Kristaps Porzingis","33:58",".648",".594",".313",".250","10.9","23.6","17.4","4.6","0.0","0.0","5.3","24.1","129","131","2.2",22200605,"2023-01-09","WAS",23
"12876","Kyle Kuzma","23:06",".644",".577",".615",".308","10.7","29.7","20.5","14.1","0.0","0.0","25.3","37.4","101","129","-6.2",22200605,"2023-01-09","WAS",19
"12877","Monte Morris","26:31",".813",".813",".250",".000","0.0","4.3","2.2","52.3","0.0","0.0","27.3","18.1","136","136","4.7",22200605,"2023-01-09","WAS",13
"12878","Rui Hachimura","27:29",".375",".375",".250",".000","0.0","12.5","6.5","5.0","0.0","2.6","7.7","20.7","74","131","-11.0",22200605,"2023-01-09","WAS",9
"12879","Taj Gibson","11:08","1.000","1.000",".000",".000","0.0","10.3","5.3","0.0","0.0","0.0","50.0","15.7","74","133","-13.8",22200605,"2023-01-09","WAS",4
"12880","Al Horford","33:12",".667",".667",".833",".000","3.2","18.5","11.0","21.5","1.6","2.8","0.0","8.2","154","104","8.1",22200606,"2023-01-09","BOS",8
"12881","Derrick White","30:03",".405",".333",".333",".222","3.5","13.6","8.7","19.2","0.0","3.1","9.2","16.5","97","107","-5.5",22200606,"2023-01-09","BOS",8
